A?O_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2021;9;411;346938475;18-sep-21;AT1;32562280;35099
2021;9;411;347357603;17-sep-21;166;32562327;26512
2021;9;411;347389994;17-sep-21;CSW;32548904;17089
2021;9;411;348520800;19-sep-21;R5;32562293;26512
2021;9;411;348644633;17-sep-21;CSW;32548904;19329
2021;9;411;349128957;19-sep-21;AT3;32562289;27557
2021;9;411;349316048;17-sep-21;CSW;32548904;29908
2021;9;411;349405159;18-sep-21;OT1;32562294;20288
2021;9;411;349584311;18-sep-21;PSE;32562371;26742
2021;9;411;350680506;17-sep-21;CSW;32548904;26512
2021;9;411;351130085;18-sep-21;AT1;32562280;17894
2021;9;411;351330609;18-sep-21;AT3;32562286;16610
2021;9;411;352024426;17-sep-21;166;32562327;28717
2021;9;411;352084860;17-sep-21;CSW;32548904;16610
2021;9;411;352134162;18-sep-21;RM3;32562360;27497
2021;9;411;352141690;18-sep-21;166;32562328;16250
2021;9;411;352584785;17-sep-21;R79;32562325;16610
2021;9;411;353487218;18-sep-21;PSE;32562371;18837
2021;9;411;353570537;18-sep-21;AT1;32562280;31333
2021;9;411;353865964;17-sep-21;166;32562327;26995
2021;9;411;353965721;17-sep-21;CSW;32548904;38872
2021;9;411;354523372;18-sep-21;BT1;32562299;34727
2021;9;411;354568873;17-sep-21;CSW;32548904;18837
2021;9;411;354737903;17-sep-21;CSW;32548904;26533
2021;9;411;354744521;19-sep-21;PSE;32562378;26512
2021;9;411;354747872;17-sep-21;CSW;32548904;36530
2021;9;411;354750272;18-sep-21;AT3;32562286;26512
2021;9;411;354760141;17-sep-21;CSW;32548904;27672
2021;9;411;354763592;17-sep-21;CSW;32548904;74732
2021;9;411;355163769;17-sep-21;CSW;32548904;17955
2021;9;411;355590193;18-sep-21;AT1;32562280;63877
2021;9;411;355844247;17-sep-21;CSW;32548904;19312
2021;9;411;355888961;18-sep-21;AT3;32562286;31333
2021;9;411;356100833;17-sep-21;CSW;32548904;26512
2021;9;411;356189158;17-sep-21;CSW;32548904;26512
2021;9;411;356224676;17-sep-21;166;32562327;63877
2021;9;411;356450799;17-sep-21;R79;32562325;33511
2021;9;411;356483857;18-sep-21;BT1;32562299;19298
2021;9;411;356667661;17-sep-21;CSW;32548904;18837
2021;9;411;356725278;18-sep-21;AT3;32562286;18837
2021;9;411;356768205;17-sep-21;CSW;32548904;17461
2021;9;411;356824358;17-sep-21;CSW;32548904;59444
2021;9;411;356848224;18-sep-21;RM6;32562361;54851
2021;9;411;357052054;18-sep-21;AT3;32562286;29470
2021;9;411;357523039;19-sep-21;PSE;32562378;18837
2021;9;411;357543887;19-sep-21;PSE;32562378;17029
2021;9;411;357626147;18-sep-21;AT1;32562280;33593
2021;9;411;357678276;17-sep-21;CSW;32548904;53210
2021;9;411;357922400;17-sep-21;166;32562327;26518
2021;9;411;358191589;18-sep-21;166;32562328;27541
2021;9;411;358199835;18-sep-21;AT4;32562287;26512
2021;9;411;358277290;18-sep-21;RM3;32562360;59339
2021;9;411;358516360;18-sep-21;AT3;32562286;16250
2021;9;411;358578368;17-sep-21;R79;32562325;18837
2021;9;411;358650021;18-sep-21;RM3;32562360;26512
2021;9;411;358816751;18-sep-21;AT1;32562280;16696
2021;9;411;358887841;18-sep-21;AT1;32562280;18813
2021;9;411;359232648;17-sep-21;166;32562327;27497
2021;9;411;359284777;17-sep-21;CSW;32548904;18837
2021;9;411;359615209;17-sep-21;CSW;32548904;26512
2021;9;411;359645916;18-sep-21;166;32562328;26512
2021;9;411;359663200;17-sep-21;CSW;32548904;16610
2021;9;411;359812582;17-sep-21;CSW;32548904;28534
2021;9;411;360016050;17-sep-21;CSW;32548904;21374
2021;9;411;360279469;19-sep-21;PSE;32562378;19803
2021;9;411;360498054;17-sep-21;CSW;32548904;17483
2021;9;411;360499831;17-sep-21;CSW;32548904;17496
2021;9;411;360520152;18-sep-21;AT3;32562286;16610
2021;9;411;360537500;17-sep-21;CSW;32548904;16610
2021;9;411;360545805;19-sep-21;AT1;32562288;16610
2021;9;411;360547479;17-sep-21;CSW;32548904;17496
2021;9;411;360679517;18-sep-21;PSE;32562371;28653
2021;9;411;360706620;18-sep-21;166;32562328;63877
2021;9;411;360714035;17-sep-21;CSW;32548904;16610
2021;9;411;361360173;17-sep-21;CSW;32548904;19312
2021;9;411;361397369;17-sep-21;CSW;32548904;18837
2021;9;411;361471696;18-sep-21;AT1;32562280;17448
2021;9;411;361496349;17-sep-21;CSW;32548904;17016
2021;9;411;361723086;17-sep-21;CSW;32548904;26512
2021;9;411;361775005;19-sep-21;RM6;32562364;3818
2021;9;411;361779233;18-sep-21;RM6;32562361;18837
2021;9;411;362164626;19-sep-21;PSE;32562378;28712
2021;9;411;362642139;18-sep-21;PSE;32562371;27497
2021;9;411;362643916;18-sep-21;166;32562328;26512
2021;9;411;362690030;18-sep-21;AT1;32562280;17055
2021;9;411;362753652;18-sep-21;AT1;32562280;17203
2021;9;411;363021781;17-sep-21;CSW;32548904;18852
2021;9;411;363078715;17-sep-21;CSW;32548904;19842
2021;9;411;363192638;18-sep-21;AT3;32562286;31195
2021;9;411;363221305;17-sep-21;166;32562327;17056
2021;9;411;363728709;19-sep-21;RM3;32562363;49807
2021;9;411;364368196;19-sep-21;RM3;32562363;17016
2021;9;411;364520778;17-sep-21;CSW;32548904;18837
2021;9;411;364522332;17-sep-21;CSW;32548904;18837
2021;9;411;365050429;17-sep-21;CSW;32548904;19838
2021;9;411;365493614;18-sep-21;RM6;32562361;16610
2021;9;411;365796256;17-sep-21;CSW;32548904;19297
2021;9;411;365805185;18-sep-21;BT1;32562299;16250
2021;9;411;365830997;19-sep-21;AT1;32562288;17499
2021;9;411;366488509;17-sep-21;CSW;32548904;4372
2021;9;411;366508094;17-sep-21;CSW;32548904;20294
2021;9;411;366513058;18-sep-21;AT3;32562286;45389
2021;9;411;366750827;17-sep-21;166;32562327;20345
2021;9;411;366833297;17-sep-21;CSW;32548904;63877
2021;9;411;366999180;17-sep-21;166;32562327;16610
2021;9;411;367627771;18-sep-21;AT3;32562286;18837
2021;9;411;367779667;18-sep-21;AT1;32562280;16250
2021;9;411;368176493;18-sep-21;RM6;32562361;54985
2021;9;411;368263030;18-sep-21;166;32562328;5210
2021;9;411;368360456;17-sep-21;CSW;32548904;26533
2021;9;411;368446167;17-sep-21;CSW;32548904;16610
2021;9;411;368761391;17-sep-21;CSW;32548904;63877
2021;9;411;368766206;17-sep-21;CSW;32548904;63877
2021;9;411;369261325;17-sep-21;CSW;32548904;17029
2021;9;411;369488276;19-sep-21;PSE;32562378;18852
2021;9;411;369741402;17-sep-21;166;32562327;32178
2021;9;411;369894175;17-sep-21;CSW;32548904;63877
2021;9;411;370205775;17-sep-21;CSW;32548904;22668
2021;9;411;370400494;18-sep-21;BT1;32562299;35408
2021;9;411;370407963;17-sep-21;CSW;32548904;113168
2021;9;411;370419406;18-sep-21;AT1;32562280;16610
2021;9;411;370517509;18-sep-21;166;32562328;16250
2021;9;411;370770098;19-sep-21;PSE;32562378;17894
2021;9;411;371055565;18-sep-21;AT1;32562280;26512
2021;9;411;371276714;17-sep-21;CSW;32548904;37975
2021;9;411;371397106;19-sep-21;166;32562330;20414
2021;9;411;371430060;18-sep-21;AT3;32562286;19311
2021;9;411;371542260;17-sep-21;CSW;32548904;20784
2021;9;411;372185908;17-sep-21;CSW;32548904;28567
2021;9;411;372253584;18-sep-21;RM3;32562360;27383
2021;9;411;372360879;18-sep-21;AT1;32562280;52697
2021;9;411;372651078;18-sep-21;AT1;32562280;18837
2021;9;411;372767406;18-sep-21;PSE;32562371;38872
2021;9;411;372772460;17-sep-21;CSW;32548904;19849
2021;9;411;372934062;18-sep-21;AT1;32562280;17064
2021;9;411;373124736;18-sep-21;PSE;32562371;26512
2021;9;411;373137956;17-sep-21;166;32562327;17501
2021;9;411;373297157;18-sep-21;R5;32562292;17028
2021;9;411;373581887;17-sep-21;CSW;32548904;19803
2021;9;411;373804437;17-sep-21;CSW;32548904;63877
2021;9;411;374104847;18-sep-21;AT1;32562280;61367
2021;9;411;374222898;18-sep-21;AT3;32562286;105822
2021;9;411;374347308;17-sep-21;CSW;32548904;27557
2021;9;411;374387904;17-sep-21;CSW;32548904;16250
2021;9;411;374426540;19-sep-21;PSE;32562378;18837
2021;9;411;374526207;19-sep-21;RM3;32562363;27383
2021;9;411;374532058;17-sep-21;CSW;32548904;18837
2021;9;411;374602108;19-sep-21;166;32562330;3084
2021;9;411;374857102;18-sep-21;AT3;32562286;38747
2021;9;411;375297965;18-sep-21;R5;32562292;16889
2021;9;411;375658204;18-sep-21;AT1;32562280;18837
2021;9;411;375843054;18-sep-21;RM6;32562361;41793
2021;9;411;375858838;18-sep-21;BT1;32562299;26512
2021;9;411;376180609;19-sep-21;AT3;32562289;16250
2021;9;411;376208540;18-sep-21;AT3;32562286;18837
2021;9;411;376218419;18-sep-21;AT3;32562286;16610
2021;9;411;376254987;18-sep-21;AT1;32562280;28464
2021;9;411;376564147;17-sep-21;166;32562327;26300
2021;9;411;376565824;17-sep-21;R79;32562325;26935
2021;9;411;376602906;17-sep-21;166;32562327;18837
2021;9;411;376718334;17-sep-21;CSW;32548904;18837
2021;9;411;376721734;17-sep-21;CSW;32548904;18837
2021;9;411;376724185;17-sep-21;CSW;32548904;16656
2021;9;411;377152405;18-sep-21;AT3;32562286;26512
2021;9;411;377188814;18-sep-21;BT1;32562299;26512
2021;9;411;377276148;17-sep-21;CSW;32548904;16610
2021;9;411;377481736;17-sep-21;CSW;32548904;16700
2021;9;411;377484187;19-sep-21;AT1;32562288;19298
2021;9;411;377610170;18-sep-21;R5;32562292;18837
2021;9;411;377698608;18-sep-21;AT1;32562280;17448
2021;9;411;377772935;18-sep-21;AT1;32562280;258433
2021;9;411;378239852;17-sep-21;CSW;32548904;17051
2021;9;411;378262000;17-sep-21;CSW;32548904;19327
2021;9;411;378267905;17-sep-21;CSW;32548904;18837
2021;9;411;378372736;18-sep-21;AT3;32562286;20363
2021;9;411;378415400;18-sep-21;AT1;32562280;77816
2021;9;411;378578952;17-sep-21;CSW;32548904;48781
2021;9;411;378602714;17-sep-21;CSW;32548904;17893
2021;9;411;378971631;18-sep-21;BT1;32562299;27383
2021;9;411;379089642;17-sep-21;CSW;32548904;26512
2021;9;411;379110063;17-sep-21;CSW;32548904;19298
2021;9;411;379422997;18-sep-21;AT1;32562280;18837
2021;9;411;379891571;17-sep-21;CSW;32548904;20868
2021;9;411;379899827;17-sep-21;R79;32562325;26512
2021;9;411;379932781;17-sep-21;CSW;32548904;17501
2021;9;411;379955870;17-sep-21;CSW;32548904;26533
2021;9;411;380065322;18-sep-21;PSE;32562371;99064
2021;9;411;380267510;17-sep-21;CSW;32548904;18845
2021;9;411;380275825;18-sep-21;AT1;32562280;16610
2021;9;411;380484641;18-sep-21;AT3;32562286;16610
2021;9;411;380746800;19-sep-21;166;32562330;20348
2021;9;411;380991094;18-sep-21;AT3;32562286;19352
2021;9;411;380993658;18-sep-21;AT3;32562286;18837
2021;9;411;381011698;18-sep-21;BT1;32562299;17550
2021;9;411;381605529;19-sep-21;AT1;32562288;18837
2021;9;411;382276410;17-sep-21;CSW;32548904;17016
2021;9;411;382367195;18-sep-21;166;32562328;16610
2021;9;411;382370595;18-sep-21;166;32562328;17509
2021;9;411;382373936;18-sep-21;166;32562328;16610
2021;9;411;382374713;18-sep-21;166;32562328;16610
2021;9;411;382546094;18-sep-21;AT3;32562286;18837
2021;9;411;382823396;17-sep-21;CSW;32548904;17894
2021;9;411;383195573;19-sep-21;AT3;32562289;54717
2021;9;411;383344955;17-sep-21;CSW;32548904;38872
2021;9;411;383349860;17-sep-21;CSW;32548904;18837
2021;9;411;383393633;18-sep-21;166;32562328;17509
2021;9;411;383416569;18-sep-21;AT1;32562280;63877
2021;9;411;383574106;17-sep-21;CSW;32548904;16610
2021;9;411;383670735;17-sep-21;CSW;32548904;17484
2021;9;411;383819068;18-sep-21;PSE;32562371;27383
2021;9;411;384091537;18-sep-21;AT3;32562286;17291
2021;9;411;384179802;17-sep-21;CSW;32548904;18475
2021;9;411;384296076;17-sep-21;166;32562327;63877
2021;9;411;384602945;18-sep-21;R5;32562292;16610
2021;9;411;385229063;17-sep-21;CSW;32548904;27564
2021;9;411;385288610;17-sep-21;166;32562327;18837
2021;9;411;385332220;17-sep-21;CSW;32548904;26512
2021;9;411;385544297;17-sep-21;CSW;32548904;34265
2021;9;411;385643277;17-sep-21;CSW;32548904;18018
2021;9;411;385834709;18-sep-21;AT3;32562286;47035
2021;9;411;386221666;17-sep-21;CSW;32548904;17448
2021;9;411;386230758;18-sep-21;AT1;32562280;16610
2021;9;411;386317246;17-sep-21;CSW;32548904;17448
2021;9;411;386525085;18-sep-21;AT3;32562286;25894
2021;9;411;386809856;18-sep-21;RM6;32562361;66646
2021;9;411;387010235;17-sep-21;CSW;32548904;28615
2021;9;411;387127440;18-sep-21;AT3;32562286;18837
2021;9;411;387166259;17-sep-21;166;32562327;19802
2021;9;411;387169600;19-sep-21;166;32562330;19802
2021;9;411;387277772;17-sep-21;CSW;32548904;85677
2021;9;411;387295956;17-sep-21;166;32562327;63877
2021;9;411;387424590;19-sep-21;AT3;32562289;31499
2021;9;411;387488052;17-sep-21;CSW;32548904;18410
2021;9;411;387501068;17-sep-21;CSW;32548904;17101
2021;9;411;387643085;17-sep-21;CSW;32548904;16610
2021;9;411;387783438;17-sep-21;CSW;32548904;17101
2021;9;411;387951781;17-sep-21;CSW;32548904;17571
2021;9;411;388544954;17-sep-21;CSW;32548904;16610
2021;9;411;388644711;17-sep-21;CSW;32548904;18837
2021;9;411;389164503;17-sep-21;CSW;32548904;17510
2021;9;411;389166067;19-sep-21;PSE;32562378;25894
2021;9;411;389453238;17-sep-21;CSW;32548904;16610
2021;9;411;389622268;17-sep-21;CSW;32548904;17029
2021;9;411;389654549;17-sep-21;CSW;32548904;17977
2021;9;411;390446366;19-sep-21;166;32562330;26512
2021;9;411;390693004;17-sep-21;CSW;32548904;16610
2021;9;411;391062787;17-sep-21;CSW;32548904;16610
2021;9;411;391406629;17-sep-21;CSW;32548904;17089
2021;9;411;391429818;17-sep-21;166;32562327;18338
2021;9;411;391534549;17-sep-21;166;32562327;20935
2021;9;411;391538677;17-sep-21;CSW;32548904;20414
2021;9;411;391543631;17-sep-21;CSW;32548904;18410
2021;9;411;391553500;17-sep-21;166;32562327;17203
2021;9;411;392093130;19-sep-21;PSE;32562378;66646
2021;9;411;392147560;18-sep-21;AT1;32562280;18837
2021;9;411;392340615;17-sep-21;CSW;32548904;19788
2021;9;411;392384439;18-sep-21;RM3;32562360;16610
2021;9;411;392399213;19-sep-21;AT1;32562288;16610
2021;9;411;392477678;19-sep-21;AT3;32562289;17016
2021;9;411;392745688;17-sep-21;CSW;32548904;19803
2021;9;411;392789402;17-sep-21;166;32562327;20783
2021;9;411;392801721;18-sep-21;AT1;32562280;32225
2021;9;411;392953617;17-sep-21;CSW;32548904;26054
2021;9;411;393520250;17-sep-21;CSW;32548904;36041
2021;9;411;393539262;18-sep-21;166;32562328;18837
2021;9;411;393665518;17-sep-21;CSW;32548904;26512
2021;9;411;393667182;19-sep-21;RM6;32562364;26512
2021;9;411;394650693;17-sep-21;CSW;32548904;18837
2021;9;411;394662126;18-sep-21;AT3;32562286;18837
2021;9;411;394791823;17-sep-21;CSW;32548904;17462
2021;9;411;394792600;18-sep-21;BT1;32562299;17029
2021;9;411;394804980;18-sep-21;AT1;32562280;16611
2021;9;411;394805667;18-sep-21;AT1;32562280;17894
2021;9;411;395571300;18-sep-21;AT3;32562286;26512
2021;9;411;395638050;18-sep-21;166;32562328;28815
2021;9;411;395695043;17-sep-21;CSW;32548904;19848
2021;9;411;395740430;17-sep-21;CSW;32548904;16250
2021;9;411;395920216;18-sep-21;PSE;32562371;27383
2021;9;411;396079600;18-sep-21;AT3;32562286;18871
2021;9;411;396267791;17-sep-21;CSW;32548904;18474
2021;9;411;396362643;17-sep-21;CSW;32548904;9610
2021;9;411;396363420;17-sep-21;CSW;32548904;9610
2021;9;411;396932608;17-sep-21;CSW;32548904;17544
2021;9;411;396958148;17-sep-21;166;32562327;49749
2021;9;411;397054806;18-sep-21;AT3;32562286;18845
2021;9;411;397089428;17-sep-21;CSW;32548904;17064
2021;9;411;397281706;18-sep-21;AT4;32562287;49807
2021;9;411;397781611;17-sep-21;CSW;32548904;18400
2021;9;411;397978845;19-sep-21;R57;32562298;17584
2021;9;411;398132100;17-sep-21;166;32562327;20712
2021;9;411;398176824;17-sep-21;CSW;32548904;18935
2021;9;411;398188367;18-sep-21;PSE;32562371;27383
2021;9;411;398474751;18-sep-21;AT3;32562286;19788
2021;9;411;398530604;18-sep-21;AT3;32562286;63877
2021;9;411;398599171;19-sep-21;AT1;32562288;16250
2021;9;411;398629625;17-sep-21;R79;32562325;16610
2021;9;411;398647809;18-sep-21;AT1;32562280;16610
2021;9;411;398676749;17-sep-21;CSW;32548904;28598
2021;9;411;398690805;19-sep-21;R57;32562298;18029
2021;9;411;398703952;17-sep-21;CSW;32548904;26512
2021;9;411;398723700;17-sep-21;R79;32562325;16177
2021;9;411;398753417;18-sep-21;AT3;32562286;16682
2021;9;411;399106470;17-sep-21;CSW;32548904;10501
2021;9;411;399148620;17-sep-21;CSW;32548904;16610
2021;9;411;399204773;18-sep-21;AT1;32562280;26512
2021;9;411;399353218;19-sep-21;AT3;32562289;26512
2021;9;411;399416730;17-sep-21;166;32562327;19297
2021;9;411;399449808;17-sep-21;CSW;32548904;25883
2021;9;411;399523025;19-sep-21;AT1;32562288;16251
2021;9;411;399545337;19-sep-21;PSE;32562378;49807
2021;9;411;399784870;17-sep-21;CSW;32548904;93312
2021;9;411;399834172;17-sep-21;CSW;32548904;26512
2021;9;411;399928198;19-sep-21;AT1;32562288;16610
2021;9;411;399997614;17-sep-21;CSW;32548904;16610
2021;9;411;400000656;17-sep-21;CSW;32548904;16610
2021;9;411;400162411;17-sep-21;CSW;32548904;26512
2021;9;411;400243217;17-sep-21;CSW;32548904;26512
2021;9;411;400730812;18-sep-21;RM6;32562361;27383
2021;9;411;400743132;17-sep-21;CSW;32548904;28044
2021;9;411;400744919;17-sep-21;CSW;32548904;25895
2021;9;411;400836371;17-sep-21;CSW;32548904;32379
2021;9;411;400885059;17-sep-21;CSW;32548904;26512
2021;9;411;400897592;17-sep-21;CSW;32548904;26512
2021;9;411;400953635;18-sep-21;RM6;32562361;26512
2021;9;411;401282985;18-sep-21;R5;32562292;18837
2021;9;411;401289454;18-sep-21;BT1;32562299;19297
2021;9;411;401301783;18-sep-21;AT3;32562286;18837
2021;9;411;401384306;17-sep-21;166;32562327;26512
2021;9;411;401502094;19-sep-21;166;32562330;18845
2021;9;411;401569907;17-sep-21;CSW;32548904;26512
2021;9;411;401690348;17-sep-21;CSW;32548904;19312
2021;9;411;401698604;18-sep-21;AT1;32562280;32120
2021;9;411;401709197;18-sep-21;AT3;32562286;86799
2021;9;411;401722466;17-sep-21;CSW;32548904;16669
2021;9;411;401727371;19-sep-21;PSE;32562378;28250
2021;9;411;401754747;17-sep-21;CSW;32548904;16250
2021;9;411;401768744;17-sep-21;CSW;32548904;17894
2021;9;411;401901465;17-sep-21;CSW;32548904;26512
2021;9;411;401987339;17-sep-21;CSW;32548904;17533
2021;9;411;401997208;18-sep-21;AT3;32562286;34460
2021;9;411;402006156;18-sep-21;AT3;32562286;35973
2021;9;411;402214195;18-sep-21;166;32562328;27497
2021;9;411;402217436;17-sep-21;CSW;32548904;126930
2021;9;411;402247153;17-sep-21;166;32562327;35945
2021;9;411;402261209;18-sep-21;AT1;32562280;19334
2021;9;411;402368545;18-sep-21;AT1;32562280;18837
2021;9;411;402421247;17-sep-21;CSW;32548904;20859
2021;9;411;402425375;19-sep-21;166;32562330;19771
2021;9;411;402437808;19-sep-21;PSE;32562378;49807
2021;9;411;402549008;17-sep-21;CSW;32548904;18846
2021;9;411;402574810;17-sep-21;CSW;32548904;32121
2021;9;411;402580561;17-sep-21;CSW;32548904;16610
2021;9;411;402678705;17-sep-21;166;32562327;16610
2021;9;411;402763798;17-sep-21;CSW;32548904;17055
2021;9;411;402794292;19-sep-21;AT3;32562289;16610
2021;9;411;402795979;17-sep-21;CSW;32548904;26512
2021;9;411;402823969;17-sep-21;CSW;32548904;17086
2021;9;411;402850235;17-sep-21;CSW;32548904;17042
2021;9;411;402885867;19-sep-21;PSE;32562378;19297
2021;9;411;402900537;17-sep-21;CSW;32548904;16610
2021;9;411;402985624;17-sep-21;CSW;32548904;16624
2021;9;411;403286811;18-sep-21;166;32562328;16610
2021;9;411;403338787;18-sep-21;AT3;32562286;19412
2021;9;411;403530955;17-sep-21;CSW;32548904;18387
2021;9;411;403531732;17-sep-21;CSW;32548904;18399
2021;9;411;403542498;18-sep-21;AT1;32562280;27969
2021;9;411;403689310;17-sep-21;166;32562327;27383
2021;9;411;403767775;18-sep-21;AT3;32562286;16610
2021;9;411;403907965;17-sep-21;CSW;32548904;17042
2021;9;411;404889803;18-sep-21;AT1;32562280;17500
2021;9;411;405098538;17-sep-21;CSW;32548904;27497
2021;9;411;405108244;17-sep-21;166;32562327;27559
2021;9;411;405572913;17-sep-21;CSW;32548904;68652
2021;9;411;406025733;19-sep-21;R5;32562293;27383
2021;9;411;406080262;17-sep-21;CSW;32548904;34265
2021;9;411;406152976;18-sep-21;PSE;32562371;26512
2021;9;411;406190908;18-sep-21;166;32562328;26512
2021;9;411;406200604;17-sep-21;CSW;32548904;18837
2021;9;411;406213924;18-sep-21;AT4;32562287;28598
2021;9;411;406331975;18-sep-21;166;32562328;11632
2021;9;411;406340067;18-sep-21;AT1;32562280;35347
2021;9;411;406399665;17-sep-21;CSW;32548904;18845
2021;9;411;406538978;19-sep-21;AT1;32562288;18837
2021;9;411;406601549;17-sep-21;166;32562327;19312
2021;9;411;406642912;17-sep-21;CSW;32548904;26512
2021;9;411;406716190;17-sep-21;CSW;32548904;18837
2021;9;411;406812829;17-sep-21;CSW;32548904;18837
2021;9;411;406963938;17-sep-21;166;32562327;16610
2021;9;411;407038902;17-sep-21;CSW;32548904;17070
2021;9;411;407290614;17-sep-21;CSW;32548904;16610
2021;9;411;407484507;17-sep-21;CSW;32548904;26512
2021;9;411;407542004;18-sep-21;AT1;32562280;18837
2021;9;411;407565103;17-sep-21;CSW;32548904;44064
2021;9;411;407671701;17-sep-21;CSW;32548904;17520
2021;9;411;408514800;18-sep-21;AT3;32562286;27705
2021;9;411;408814201;17-sep-21;CSW;32548904;17029
2021;9;411;408830811;18-sep-21;BT1;32562299;63877
2021;9;411;408951203;18-sep-21;AT3;32562286;27675
2021;9;411;409096590;17-sep-21;CSW;32548904;27612
2021;9;411;409298788;17-sep-21;CSW;32548904;46414
2021;9;411;409350603;18-sep-21;AT3;32562286;16610
2021;9;411;409531166;18-sep-21;AT1;32562280;18743
2021;9;411;409601206;17-sep-21;CSW;32548904;18837
2021;9;411;409606111;17-sep-21;CSW;32548904;35079
2021;9;411;409609562;17-sep-21;CSW;32548904;35079
2021;9;411;409615203;17-sep-21;R79;32562325;27497
2021;9;411;409761407;18-sep-21;166;32562328;16610
2021;9;411;409764858;17-sep-21;166;32562327;16250
2021;9;411;409778855;17-sep-21;CSW;32548904;16610
2021;9;411;409908176;18-sep-21;166;32562328;28663
2021;9;411;410205932;17-sep-21;CSW;32548904;17029
2021;9;411;410223216;17-sep-21;CSW;32548904;18837
2021;9;411;410271117;17-sep-21;CSW;32548904;16610
2021;9;411;410290188;17-sep-21;CSW;32548904;17042
2021;9;411;410576313;18-sep-21;AT1;32562280;19788
2021;9;411;410653091;18-sep-21;166;32562328;17137
2021;9;411;410670498;17-sep-21;CSW;32548904;27499
2021;9;411;410908822;17-sep-21;CSW;32548904;63877
2021;9;411;410983109;17-sep-21;CSW;32548904;16250
2021;9;411;411224952;17-sep-21;CSW;32548904;19327
2021;9;411;411776806;17-sep-21;CSW;32548904;18837
2021;9;411;411816229;19-sep-21;166;32562330;17050
2021;9;411;411964097;17-sep-21;CSW;32548904;17016
2021;9;411;412070514;17-sep-21;CSW;32548904;20869
2021;9;411;412077093;18-sep-21;AT3;32562286;18837
2021;9;411;413150492;17-sep-21;CSW;32548904;18474
2021;9;411;413194206;18-sep-21;PSE;32562371;66646
2021;9;411;414097649;19-sep-21;PSE;32562378;49807
2021;9;411;414111532;18-sep-21;166;32562328;16610
2021;9;411;414661912;17-sep-21;CSW;32548904;16250
2021;9;411;414857369;17-sep-21;166;32562327;29661
2021;9;411;414895391;17-sep-21;CSW;32548904;26911
2021;9;411;415544607;19-sep-21;166;32562330;26512
2021;9;411;416032108;18-sep-21;AT1;32562280;18837
2021;9;411;416061048;17-sep-21;166;32562327;18837
2021;9;411;416096670;19-sep-21;AT1;32562288;16610
2021;9;411;416182430;18-sep-21;AT3;32562286;58658
2021;9;411;416231955;18-sep-21;AT1;32562280;16250
2021;9;411;416260895;19-sep-21;AT1;32562288;63910
2021;9;411;416332509;17-sep-21;R79;32562325;26512
2021;9;411;416868823;18-sep-21;AT1;32562280;30033
2021;9;411;417093288;18-sep-21;AT1;32562280;43712
2021;9;411;417398584;17-sep-21;CSW;32548904;27612
2021;9;411;417801879;18-sep-21;RM6;32562361;26512
2021;9;411;417902413;18-sep-21;RM6;32562361;31195
2021;9;411;418492508;17-sep-21;166;32562327;16250
2021;9;411;418662315;17-sep-21;CSW;32548904;16610
2021;9;411;418666443;18-sep-21;PSE;32562371;31018
2021;9;411;418735706;18-sep-21;AT1;32562280;18837
2021;9;411;419294407;17-sep-21;CSW;32548904;18885
2021;9;411;419573163;17-sep-21;CSW;32548904;27557
2021;9;411;419773797;17-sep-21;CSW;32548904;26512
2021;9;411;419871990;17-sep-21;CSW;32548904;16250
2021;9;411;419948509;18-sep-21;BT1;32562299;16610
2021;9;411;420421023;17-sep-21;CSW;32548904;27557
2021;9;411;420973077;18-sep-21;166;32562328;39920
2021;9;411;420989638;19-sep-21;R5;32562293;19312
2021;9;411;421010078;17-sep-21;CSW;32548904;18837
2021;9;411;421368280;17-sep-21;CSW;32548904;18837
2021;9;411;421492072;18-sep-21;AT3;32562286;4837
2021;9;411;421737834;17-sep-21;166;32562327;26512
2021;9;411;421765997;19-sep-21;RM5;32562367;16610
2021;9;411;422089373;18-sep-21;AT3;32562286;17915
2021;9;411;422126355;17-sep-21;166;32562327;16624
2021;9;411;422430923;17-sep-21;CSW;32548904;16610
2021;9;411;422454909;17-sep-21;CSW;32548904;28598
2021;9;411;422490367;17-sep-21;166;32562327;16610
2021;9;411;423172641;17-sep-21;CSW;32548904;63877
2021;9;411;423493667;18-sep-21;AT1;32562280;16250
2021;9;411;423529703;17-sep-21;R79;32562325;16610
2021;9;411;423534777;17-sep-21;166;32562327;16610
2021;9;411;423550397;18-sep-21;AT1;32562280;16610
2021;9;411;423560266;19-sep-21;PSE;32562378;16610
2021;9;411;423593324;17-sep-21;CSW;32548904;18935
2021;9;411;423642849;18-sep-21;AT1;32562280;19298
2021;9;411;424008112;18-sep-21;AT1;32562280;19866
2021;9;411;424362255;18-sep-21;PSE;32562371;26512
2021;9;411;424507250;17-sep-21;CSW;32548904;16250
2021;9;411;424531285;17-sep-21;CSW;32548904;18837
2021;9;411;424625201;17-sep-21;CSW;32548904;37855
2021;9;411;424959537;19-sep-21;RM6;32562364;18837
2021;9;411;424971029;18-sep-21;AT3;32562286;19297
2021;9;411;425281308;17-sep-21;166;32562327;16610
2021;9;411;425454666;17-sep-21;CSW;32548904;20338
2021;9;411;425520488;19-sep-21;RM6;32562364;10515
2021;9;411;425549369;18-sep-21;166;32562328;33511
